,id,Metacyc_ID,SMILES,KEGG_ID
1933,1933,CPD-19907,CC(C)CCCC(O)C1C(=O)OCC1CO,
1934,1934,CPD-19912,CCCCCCC(O)C1C(=O)OCC1CO,
1935,1935,CPD-19908,CCC(C)CCC(O)C1C(=O)OCC1CO,
1936,1936,CPD-9752,Cc1cc2c(C(C)C)cc(O)c(C)c2cc1O,
1937,1937,CPD-21156,CC(C=O)=CC=CC=C(C)C=CC=C(C)C=O,
1938,1938,CPD-336,O=C(O)CCCCC(C(=O)O)C(O)C(=O)O,C16102
1939,1939,CPD-301,O=C(O)CCCCC(O)(CC(=O)O)C(=O)O,C16101
1940,1940,CPD-16519,COc1cc(C)c2ccc(O)c(C(=O)O)c2c1,C20747
1941,1941,CPD-13572,CC1(C)CCC=C(C2=CC=C(C(=O)O)CC2)C1,
1942,1942,CPD-15055,COc1c2occc2c(O)c2ccc(=O)oc12,C02759
1943,1943,CPD-6801,CC(=O)Cc1cc(=O)c2c(C)cc(O)cc2o1,
1944,1944,CPD-13040,CCCC(=O)OCC(CO)OC(=O)CCC,
1945,1945,CPD-20148,C=C1C(=O)C2=C(CC(C)(C)C2)C(C)(O)C12CC2,
1946,1946,CPD-9410,C=C1C(=O)OC2C=C(C)CCC=C(C)CCC12,C09123
1947,1947,CPD-21663,C=C1C(=O)OC2CC(C)=CCCC(C)=CCC12,C21926
1948,1948,CPD-20162,CC1C(=O)C=C2C1CC(C)(C)C(=O)C1CC21C,
1949,1949,STERONE-RING,C1CCC2C(C1)CCC1C3CCCC3CCC21,C19078
1950,1950,CPD-14251,C=CCCCCCC=CCC=CCC=CCC,C16920
1951,1951,CPD-928,O=C(O)C(O)=CC=CC(=O)c1ccccc1O,C07437
1952,1952,CPD-18748,O=C(C=CC=C(O)C(=O)O)Oc1ccccc1,
1953,1953,CPD-11553,Cc1cc(O)cc(O)c1-c1cc(O)cc(=O)o1,
1954,1954,CPD-16770,C=CC1(C)CCC(C(=C)C(=O)O)CC1C(=C)C,
1955,1955,CPD-20088,CC(C=CC1C(C)=CCCC1(C)C)=CC(=O)O,
1956,1956,CPD-14802,CC(=CC1CCC(C)C2CCC(C)=C12)C(=O)O,C09482
1957,1957,CPD-13618,CC1CCC2C(C(=O)O)=CC3CC(C)(C)CC132,C19766
1958,1958,CPD-9413,C=C(C(=O)O)C1CC=C(C)CCC=C(C)CC1,C19114
1959,1959,CPD-13248,C=C(C(=O)O)C1CCC(C)C2CCC(C)=CC12,C19673
1960,1960,CPD-13573,CC1(C)CCC=C(C2CC=C(C(=O)O)CC2)C1,C21883
1961,1961,CPD-16658,COC1=C(C)C(=O)c2c(O)cc(O)cc2C1=O,C20905
1962,1962,CPD-18428,CC1=CC2OC3CCC(C)(C2(C)CC1)C31CO1,
1963,1963,CPD-20637,C=C(C)C1CC=C2C(=O)CC(O)C(C)C2(C)C1,
1964,1964,CPD-4742,C=C(C)C1CCC2(C1)C(C)CC(=O)CC2C=O,
1965,1965,CPD-20149,CC1C(=O)C2=C(CC(C)(C)C2)C(C)(O)C12CC2,
1966,1966,CPD-4741,C=C(C)C1CCC2(C1)C(CO)=CC(=O)CC2C,
1967,1967,CPD-14250,C=CCCCCCC=CCC=CCCCCC,
1968,1968,CPD-18064,O=CC(O)C1OC(O)(C(=O)O)CC(O)C1O,C21209
1969,1969,CPD-22759,COc1cc(C=CC(=O)CC(=O)O)ccc1O,
1970,1970,CPD-15502,CC(C)=CCc1cc(C(O)C(=O)O)ccc1O,C12181
1971,1971,CPD-7559,CC1=CC2C(CC1)C(C)CCC2C(C)C(=O)O,
1972,1972,CPD-12585,CC(C)=CCCC(C)=CCCC(C)=CC(=O)O,C16008
1973,1973,CPD-24336,O=c1oc2ccccc2c2oc3ccccc3c12,
1974,1974,LATIA-LUCIFERIN,CC(=COC=O)CCC1=C(C)CCCC1(C)C,C02132
1975,1975,CPD-4661,C=C(C)C1CC=C2C(O)CC(O)C(C)C2(C)C1,C09368
1976,1976,CPD-4743,C=C(C)C1CCC2(C1)C(C)CC(O)CC2C=O,C09441
1977,1977,CPD-20090,CC(C=CC1(O)C(C)=CCCC1(C)C)=CCO,
1978,1978,CPD-20089,CC(C=CC1C(C)=CC(O)CC1(C)C)=CCO,
1979,1979,CPD-20160,CC(C=O)=C1CCC1(C)C1CC(C)(C)CC1O,
1980,1980,CPD-18382,CC1=CCC(C)(C2(C)CC(O)CC23CO3)CC1,
1981,1981,CPD-20487,CC(=O)CCC=C(C)CCC=C(C)CCC=O,C21705
1982,1982,CPD-22336,CC(=CCO)CCC1(C)C(C)=C(C)C(C)C1C,
1983,1983,CPD-14249,C=CCCCCCC=CCCCCCCCC,
1984,1984,CPD-21261,O=C(O)C1(O)CC(O)C(O)C(C(O)CO)O1,C20968
1985,1985,CPD-19753,O=C(O)C(=O)CC(O)C(O)C(O)C(O)CO,C01115
1986,1986,CPD-3261,O=c1c(O)c(-c2ccccc2)oc2ccccc12,C01392
1987,1987,CPD-13711,CC12CCC(=O)C(CCC(=O)O)C1CCC2=O,C19559
1988,1988,CPD-17726,O=C(O)CC(O)(Cc1ccc(O)cc1)C(=O)O,
1989,1989,CPD-9923,O=C(O)CCC(=O)C1=CC=CC(O)C1C(=O)O,C05529
1990,1990,CPD-17727,O=C(O)C(O)C(Cc1ccc(O)cc1)C(=O)O,
1991,1991,CPD-16818,CCCc1oc(CCC(=O)O)c(C(=O)O)c1C,
1992,1992,CPD-8141,O=c1cc(-c2ccccc2)oc2cc(O)ccc12,C10986
1993,1993,CPD-8138,O=c1cc(-c2ccccc2)oc2ccc(O)cc12,C13742
1994,1994,CPD-20410,OCCOCCOCCOCCOCCO,
1995,1995,CPD-20158,CC1(CO)CC2C(=O)C(C)(O)C3CCC3C2C1,
1996,1996,CPD-20471,CC1(C)CCCC2(C)C(CO)C(CO)=CCC12,C21714
1997,1997,CPD-20910,CC1CC(O)C2C(C)(C)CC3(C)CCC1C23O,
1998,1998,CPD-22687,C=CC(C)(O)CCC=C(C)CC(O)C=C(C)C,
1999,1999,CPD-18177,CC(=CCCC(C)=CCCC(C)=CCO)CO,
2000,2000,CPD-20163,CC1(C)CC2C(CCC2(C)O)C2(C)CC2C1O,
2001,2001,CPD-292,CCCCCCCCCCCCCC=CC=O,C05811
2002,2002,CPD-16004,CCCC=CC=CCCCCCCCCCO,C16358
2003,2003,CPD-20704,CCCCCCCC=CCCCCCCCC,
2004,2004,CPD-14223,C=CCCCCCCCCCCCCCCC,
2005,2005,CPD-20703,CCCCCCC=CCCCCCCCCC,
2006,2006,CPD-13761,CC12CCC(O)C(CCC(=O)O)C1CCC2=O,
2007,2007,ALIZARIN,O=C1c2ccccc2C(=O)c2c1ccc(O)c2O,C01368
2008,2008,CPD-24501,Cc1ccc(OC2OC(CO)C(O)C2O)cc1,
2009,2009,CPD-11587,Cc1cc(O)c2c(c1)Cc1cccc(O)c1C2=O,C10055
2010,2010,CPD-19905,CCC(C)(O)C(=O)CCCCC1C=CC(=O)O1,
2011,2011,CPD0-1367,CC(C)=CCC1=C(C)C(=O)c2ccccc2C1=O,
2012,2012,CPD-21651,CC1CCCC2(C)CCC(C(C)(C)O)CC12O,C21915
2013,2013,CPD-15102,CCCCCCCCCCCCCC(C)C=O,
2014,2014,PALMITALDEHYDE,CCCCCCCCCCCCCCCC=O,C00493
2015,2015,HEPTADECANE-CPD,CCCCCCCCCCCCCCCCC,C01688
2016,2016,CPD-17785,COC(=O)C1=COC(C)C(C=O)C1CC(=O)O,
2017,2017,CPD-25174,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,C06690
2018,2018,CPD-14242,CCCCCCCCCCCC(=O)CC(=O)O,
2019,2019,CPD-9917,CCC(C)CCCCCCCCCCC(=O)O,C16162
2020,2020,CPD-19657,CC(C)CCCCCCCCCCCC(=O)O,
2021,2021,CPD-8462,CCCCCCCCCCCCCCC(=O)O,C16041
2022,2022,CPD-12871,COc1cc(O)cc(C=Cc2ccc(O)cc2)c1,C19514
2023,2023,CPD-14115,Oc1ccc(C2COc3cc(O)ccc3C2)cc1,C13736
2024,2024,CPD-10135,CC(C)CCCCC(=O)C1C(=O)OCC1CO,
2025,2025,CPD-19947,CCCCCCCC(=O)C1C(=O)OCC1CO,
2026,2026,CPD-18834,CCC(C)(c1ccc(O)cc1)c1ccc(O)cc1,C13833
2027,2027,CPD-10787,CCCCCCCCCCCC(=O)C(O)CC,
2028,2028,CPD-348,CCCCCCCCCCCCCCCCO,C00785
2029,2029,CPD-6882,O=c1c2cccc(O)c2oc2cc(O)cc(O)c12,C09834
2030,2030,CPD-6883,O=c1c2cc(O)ccc2oc2cc(O)cc(O)c12,C09805
2031,2031,CPD-25934,O=CC=CC(CCCCCCCC(=O)O)OO,
2032,2032,CPD-24809,CCCCCCCCCCCC(O)CC(=O)O,C21873
2033,2033,CPD-8471,CCCCCCCCCCCCC(O)C(=O)O,C13101
2034,2034,CPD-20708,O=c1oc2cc(O)ccc2c2c(O)cc(O)cc12,
2035,2035,CPD-20709,O=c1oc2cc(O)ccc2c2cc(O)c(O)cc12,
2036,2036,CPD-19938,CC(C)CCCC(=O)CC(=O)OCC(=O)CO,
2037,2037,CPD-9524,Cc1cc2c3c(c(O)c(O)c(C(C)C)c3c1)CO2,
2038,2038,CPD-18836,CC(O)(Cc1ccc(O)cc1)c1ccc(O)cc1,C12603
2039,2039,CPD-19918,CC(C)CCCCC(O)C1C(=O)OCC1CO,
2040,2040,CPD-19945,CCCCCCCC(O)C1C(=O)OCC1CO,
2041,2041,CPD-10749,O=C(O)CCCCCC(O)(CC(=O)O)C(=O)O,
2042,2042,CPD-6989,O=c1cc(O)cc(C=Cc2ccc(O)c(O)c2)o1,
2043,2043,CPD-20619,O=c1oc(C=Cc2ccc(O)cc2)cc(O)c1O,
2044,2044,CPD-25158,CC(C(=O)O)c1ccc(CC2CCCC2=O)cc1,
2045,2045,CPD-21269,CC1(C)CCC=C(c2ccc(C(=O)O)cc2)C1O,
2046,2046,2346-TETRAHYDROXYBENZOPHENONE,O=C(c1cccc(O)c1)c1c(O)cc(O)cc1O,C06040
2047,2047,CPD-15049,COc1c2ccoc2c(OC)c2oc(=O)ccc12,C02015
2048,2048,CPD-9834,COc1c(OC)c2occc2c2oc(=O)ccc12,C09026
2049,2049,CPD-13175,O=C1CCC=CC1(O)C(=O)OCc1ccccc1,
2050,2050,CPD-9799,CC(C)(O)C1Cc2c(ccc3ccc(=O)oc23)O1,C08951
2051,2051,CPD-8191,CC(C)(O)C1Cc2cc3ccc(=O)oc3cc2O1,C09017
2052,2052,CPD-22857,COc1cc(-c2ccc(O)c(OC)c2)ccc1O,
2053,2053,ALPHA-SANTONIN,CC1=C2C3OC(=O)C(C)C3CCC2(C)C=CC1=O,C02057
2054,2054,CPD-9754,Cc1cc2c(cc1O)C(C)(O)C(=O)C=C2C(C)C,
2055,2055,CPD-9319,CC(C)=CCCC(C)=CCc1cc(O)ccc1O,C10535
2056,2056,CPD-25275,CC12CCCC1C1CCC3CCCCC3C1CC2,C19081
2057,2057,CPD-15467,CC(C)=CCc1cc(CC(=O)C(=O)O)ccc1O,C12180
2058,2058,CPD-21541,CC1(C)CCC=C(C2CC=C(C(=O)O)CC2)C1=O,
2059,2059,CPD-20094,CC(C=CC1C(C)=CC(=O)CC1(C)C)=CC(=O)O,
2060,2060,CPD-25200,CC(C(=O)O)c1ccc(CC2CCCC2O)cc1,
2061,2061,CPD-13625,CC1C(=O)CC2C(C(=O)O)=CC3CC(C)(C)CC312,C19763
2062,2062,CPD-22509,O=C(O)CCCCCCCCCc1ccccc1,
2063,2063,CPD-14244,CCC=CCC=CCC=CCC=CCCC(=O)O,
2064,2064,CPD-21245,CC(C=CC(=O)O)=CC=CC=C(C)C=CC(=O)O,C20334
2065,2065,CPD-692,CC(C=CC1(O)C(C)=CC(=O)CC1(C)C)=CC=O,C12464
2066,2066,CPD-21877,C=C1C(=O)OC23C1CCC(C)C2CCC1(C)OC13,
2067,2067,CPD-16766,C=C1C(=O)OC2C1CCC(C)=CCCC1(C)OC21,C07322
2068,2068,CPD-21667,C=C1C(=O)OC2C=C(C)CCC=C(C)CC(O)C12,C09181
2069,2069,12-DIHYDROSANTONIN,CC1=C(O)C=CC2(C)CCC3C(C)C(=O)OC3C12,
2070,2070,CPD-23620,CC(=O)C(Cc1ccccc1)C(=O)OCC(C)C,
2071,2071,CPD-16771,C=C1C(=O)OC2C=C(C)C(O)CC=C(C)CCC12,
2072,2072,CPD-20144,CC1=C2C(=CC(C)(C)C2O)C(=O)C(C)(O)C12CC2,C09428
2073,2073,CPD-12983,CC1(C(=O)O)OCC2OC(O)C(O)C(O)C2O1,
2074,2074,CPD-924,O=C(C=CC=C(O)C(=O)O)Oc1ccccc1O,
2075,2075,CPD-25909,O=C(O)C(O)=CC=CC(=O)c1ccc(O)cc1O,
2076,2076,CPD-14165,O=C(O)C(O)=CC=CC(=O)c1cccc(O)c1O,
2077,2077,CPD-20618,O=C(C=Cc1ccc(O)c(O)c1)C=C(O)C(=O)O,
2078,2078,CPD-20091,CC(C=CC1C(C)=CC(O)CC1(C)C)=CC(=O)O,
2079,2079,CPD-13620,CC1C(O)CC2C(C(=O)O)=CC3CC(C)(C)CC321,
2080,2080,CPDMETA-13643,CC1CCC2C(C(=O)O)=CC3C(O)C(C)(C)CC123,
2081,2081,CPD-21665,C=C(C(=O)O)C1CC=C(C)CCC=C(C)CC1O,
2082,2082,CPD-13570,CC1(C)CCC=C(C2(O)CC=C(C(=O)O)CC2)C1,
2083,2083,CPD-16700,C=C(C(=O)O)C1CCC(C)=CCCC(C)=CC1O,
2084,2084,CPD-13571,CC1(C)CCC=C(C2CC=C(C(=O)O)CC2)C1O,
2085,2085,CPD-20093,CC(C=CC1(O)C(C)=CCCC1(C)C)=CC(=O)O,
2086,2086,CPD-17291,CCC=CCC=CCC=CCCCCCC(=O)O,
2087,2087,,COC,C10879
2088,2088,,CC1CC1,C05003
2089,2089,,C#CCO,C05693
2090,2090,,C#CCC=O,C05834
2091,2091,,C#CCCO,C05835
2092,2092,,C=COC=C,C17121
2093,2093,,O=CC1CO1,C18708
2094,2094,,O=C1CCO1,C18757
2095,2095,,CCC1CO1,C18699
2096,2096,,C#CC#CC#C,C08159
2097,2097,,C#CCC(=O)O,C05832
2098,2098,,O=C1CC=CO1,C16993
2099,2099,,O=C1C=CCO1,C16992
2100,2100,,C=COC(C)=O,C18768
2101,2101,,O=CCCC=O,C16326
2102,2102,,CC1CC(=O)O1,C18664
2103,2103,,C=CC(=O)OC,C18897
2104,2104,,O=C1CCCO1,C01647
2105,2105,,O=C(O)C1CC1,C15772
2106,2106,,O=C1OCCO1,C19728
2107,2107,,CCOCCO,C14418
2108,2108,,C1=CC2OC2C=C1,C01654
2109,2109,,CC=CC=CC=O,C18711
2110,2110,,O=c1cc(O)c1=O,C20493
2111,2111,,O=C1CCC(=O)O1,C18976
2112,2112,,C=C(C)C(=O)OC,C14259
2113,2113,,C=CC(=O)OCC,C18700
2114,2114,,CC(=O)CC(C)C,C18725
2115,2115,,CC=C(CC)CO,C02703
2116,2116,,COCC(=O)OC,C14333
2117,2117,,OCCOCCO,C14420
2118,2118,,C=CC1CC=CCC1,C18769
2119,2119,,Cc1ccc(C=O)o1,C10853
2120,2120,,CC1CC=CC(=O)O1,C08236
2121,2121,,O=C1CCC(=O)CC1,C07629
2122,2122,,CC(=O)C=CC(=O)O,C06771
2123,2123,,CCCCCC(C)=O,C08052
2124,2124,,O=CCC(=O)C(=O)O,C02004
2125,2125,,CC(C)CCOC=O,C12007
2126,2126,,COC(=O)C(=O)OC,C10641
2127,2127,,c1ccc2occc2c1,C14244
2128,2128,,CCCCOCCO,C18812
2129,2129,,C=C(C)c1ccccc1,C14125
2130,2130,,OC1COC(O)C1O,C01672
2131,2131,,Cc1ccccc1C=O,C06885
2132,2132,,CCc1cccc(C)c1,C14254
2133,2133,,CCc1ccccc1C,C14304
2134,2134,,Cc1cccc(C)c1C,C14250
2135,2135,,CCc1cccc(O)c1,C14113
2136,2136,,Cc1ccccc1CO,C06884
2137,2137,,CC=CCC(=O)C(=O)O,C06488
2138,2138,,CCC1(C)COC(=O)C1,C12832
2139,2139,,C=C(CC(=O)O)C(C)C,C11676
2140,2140,,CC=C(C)C(=O)OCC,C08195
2141,2141,,CCC1(C)CCOC1=O,C12819
2142,2142,,CC1CCCCOC1=O,C10716
2143,2143,,C=CC(=O)OCCCC,C10661
2144,2144,,c1ccc2cccc-2cc1,C12440
2145,2145,,CCCCCC(=O)CC,C16607
2146,2146,,C=CC(O)CCCCC,C13891
2147,2147,,C=C(C)C(=O)OCCO,C14262
2148,2148,,O=C1OCCCCC1O,C12032
2149,2149,,CCOC(=O)CC(C)C,C12003
2150,2150,,CCCCCC(O)CC,C16606
2151,2151,,CC1OC(C)OC(C)O1,C07500
2152,2152,,C=C(C=O)c1ccccc1,C16095
2153,2153,,CC(O)COC(C)(C)C,C18813
2154,2154,,C1=CC2C3C=CC(C3)C2C1,C14143
2155,2155,,c1ccc2c(c1)CCCC2,C13722
2156,2156,,OCCCCC(O)CO,C19698
2157,2157,,CCc1ccc(CC)cc1,C14315
2158,2158,,Cc1cc(C)c(C)cc1C,C14266
2159,2159,,CCCCc1ccccc1,C17640
2160,2160,,CCC(C)c1ccccc1,C13745
2161,2161,,COc1ccc(C=O)cc1,C10502
2162,2162,,C=Cc1cccc(O)c1O,C06763
2163,2163,,Cc1cccc(C=O)c1O,C13695
2164,2164,,CCCc1ccc(O)cc1,C13952
2165,2165,,Oc1ccc2c(c1)OCO2,C10574
2166,2166,,C=CC1=CC=CC(O)C1O,C06762
2167,2167,,COc1cccc(CO)c1,C03126
2168,2168,,CC1=CC(=O)CC(C)(C)C1,C14473
2169,2169,,CCc1occc(=O)c1O,C19727
2170,2170,,Cc1c(O)cc(O)cc1O,C15906
2171,2171,,OCc1ccc(O)c(O)c1,C13718
2172,2172,,C1CC2OC2CC1C1CO1,C18770
2173,2173,,C=CC=C(CCC)C(=O)O,C16155
2174,2174,,CC(=CC=CCC=O)CO,C17504
2175,2175,,CC#CC#Cc1ccccc1,C17239
2176,2176,,C#CC#CCc1ccccc1,C17116
2177,2177,,CC(=O)OC1CCCCC1,C12012
2178,2178,,C=CCOC(=O)CC(C)C,C18776
2179,2179,,CC=CC(CCC)C(=O)O,C16153
2180,2180,,C=CCC(CCC)C(=O)O,C16147
2181,2181,,CCC=C(CCC)C(=O)O,C16152
2182,2182,,O=C(O)C1CCCCCC1,C11820
2183,2183,,CC1(O)CC(=O)OC(O)C1,C00734
2184,2184,,CCCC(O)C(CC)CO,C13890
2185,2185,,CCCCCCC(O)CO,C13892
2186,2186,,OCCCCCCCCO,C13826
2187,2187,,CCCC#CC#CC=CCO,C17457
2188,2188,,Oc1ccc2c(c1)CCCC2,C13948
2189,2189,,CCC=CC1C=CCC=CC1,C16477
2190,2190,,O=CCCc1ccc(O)cc1,C16200
2191,2191,,CC(=O)Oc1ccc(C)cc1,C01826
2192,2192,,c1ccc(OCC2CO2)cc1,C18752
2193,2193,,CC1(C)C2CC=C(C=O)C1C2,C11665
2194,2194,,CC1=CC(=O)C2CC1C2(C)C,C09651
2195,2195,,CC1=CCC2C(=O)C1C2(C)C,C09581
2196,2196,,CC1=CC(=O)C2(C(C)C)CC12,C09649
2197,2197,,C=C1C(=O)CC2CC1C2(C)C,C09622
2198,2198,,CCC(C)c1ccc(O)cc1,C13744
2199,2199,,CC(C)(C)c1ccc(O)cc1,C13808
2200,2200,,CCCCc1ccc(O)cc1,C14196
2201,2201,,CC(C)(C)c1cccc(O)c1,C13795
2202,2202,,Cc1cc(O)ccc1C(C)C,C14471
2203,2203,,Cc1ccc(C(C)C)c(O)c1,C09646
2204,2204,,CC1=CC=CC(C)(C)CC1=O,C16440
2205,2205,,CC(=O)c1ccc(O)cc1O,C03419
2206,2206,,O=C1C=C2C=CC(O)CC2O1,C17393
2207,2207,,COc1ccccc(=O)c1O,C02457
2208,2208,,CC(=O)c1ccc(O)c(O)c1,C10412
2209,2209,,O=Cc1ccc(CO)cc1O,C13716
2210,2210,,CC(=O)Oc1cccc(O)c1,C11786
2211,2211,,CC1=CC(=O)C(C(C)C)CC1,C09623
2212,2212,,C=C1C(O)CC2CC1C2(C)C,C11667
2213,2213,,CC1(C)C2CC=C(CO)C1C2,C11664
2214,2214,,CC1CCC2CC(=O)OCC12,C09511
2215,2215,,c1cc2c3c(cccc3c1)CC2,C18771
2216,2216,,CC#CC#CCc1ccccc1,C16415
2217,2217,,C=C(C)C1CCC(C)(O)CC1,C16901
2218,2218,,CC(C)=C1CCC(C)(O)CC1,C16902
2219,2219,,CC1=CCC(O)(C(C)C)CC1,C16548
2220,2220,,CC1=CC(O)C(C(C)C)CC1,C02851
2221,2221,,CC(C)C12CCC(C)(CC1)O2,C16398
2222,2222,,CC(C)=C1CCC(C)CC1O,C02301
2223,2223,,O=Cc1ccc2ccccc2c1,C13707
2224,2224,,CCC1CCC2(CCCO2)O1,C08171
2225,2225,,CCCCCC1CCC(=O)O1,C08235
2226,2226,,Cc1ccc2ccccc2c1C,C14021
2227,2227,,Cc1cccc2cccc(C)c12,C14434
2228,2228,,Cc1ccc2cc(C)ccc2c1,C14029
2229,2229,,Cc1ccc2c(C)cccc2c1,C13825
2230,2230,,CCCC(C(=O)O)C(=O)CC,C16151
2231,2231,,CCCC(CC(C)=O)C(=O)O,C16154
2232,2232,,O=C1C(O)=CC(O)C(O)C1O,C06604
2233,2233,,CCCC(CC(=O)O)C(=O)O,C16156
2234,2234,,Oc1cc2ccccc2cc1O,C15717
2235,2235,,Oc1ccc(O)c2ccccc12,C14515
2236,2236,,OCCC1(O)CCC(O)CC1,C16911
2237,2237,,CCCC(C(=O)O)C(O)CC,C16150
2238,2238,,CCCC(CCCO)C(=O)O,C16149
2239,2239,,CCCC(CC(C)O)C(=O)O,C16148
2240,2240,,OCC1OC=C(O)C(O)C1O,C00450
2241,2241,,C=CC=C1C=CC(=O)C(OC)=C1,C19633
2242,2242,,CC=Cc1ccc2c(c1)OCO2,C10211
2243,2243,,COc1ccc(C=CC=O)cc1,C10214
2244,2244,,O=C(O)C1CC1c1ccccc1,C15147
2245,2245,,C=CC#CC#CC#CC#CC#CC,C08160
2246,2246,,O=C(O)C(=O)C(O)C(O)CO,C02732
2247,2247,,OC1CC(O)C(O)C(O)C1O,C07832
2248,2248,,CCCc1ccc2c(c1)OCO2,C18691
2249,2249,,CC(C)c1ccc(O)c(=O)cc1,C09643
2250,2250,,CC(C)c1cccc(=O)c(O)c1,C09642
2251,2251,,Cc1coc2c1C(=O)CC(C)C2,C09595
2252,2252,,CC#CC#CC#Cc1ccccc1,C08152
2253,2253,,CCC(C)(C)c1ccc(O)cc1,C13834
2254,2254,,CCCCCc1ccc(O)cc1,C14198
2255,2255,,CC(C)CCc1ccc(O)cc1,C14428
2256,2256,,CCC=CCC1=C(C)CCC1=O,C08201
2257,2257,,O=Cc1cccc(C(=O)O)c1O,C13704
2258,2258,,O=Cc1ccc(C(=O)O)c(O)c1,C13708
2259,2259,,CCOc1cccc(C(=O)O)c1,C02202
2260,2260,,COc1ccc(C(C)=O)c(O)c1,C10452
2261,2261,,OCC=Cc1ccc(O)c(O)c1,C11926
2262,2262,,COc1cc(CC=O)ccc1O,C05284
2263,2263,,CC1(C)C2CCC1(C=O)C(=O)C2,C17814
2264,2264,,CC12CCC(C(=O)C1=O)C2(C)C,C14247
2265,2265,,CCCCc1ccc(O)cc1O,C17805
2266,2266,,CC1=CC(O)C2C(C1=O)C2(C)C,C17267
2267,2267,,C=C(C)C1CC(=O)C2(C)OC2C1,C09579
2268,2268,,C=C(C)C1C(=C)C(O)C=CC1O,C09625
2269,2269,,CC1(C)C2CC=C(C(=O)O)C1C2,C11666
2270,2270,,CC(O)CCc1ccc(O)cc1,C17087
2271,2271,,C=C(C=O)C1CCC(C)C1C=O,C09516
2272,2272,,CCCCOc1ccc(O)cc1,C14077
2273,2273,,CC(C)=C1CCC2(C)OC2C1=O,C09634
2274,2274,,CC=CC#CC#Cc1ccccc1,C08153
2275,2275,,C=CC(=O)C=CC=C(O)C(=O)O,C06765
2276,2276,,O=C(O)C1C=CC=CC1C(=O)O,C15719
2277,2277,,O=C(O)Cc1c(O)cccc1O,C05920
2278,2278,,O=C(O)c1ccc(CO)cc1O,C13717
2279,2279,,CC#CC#CC(=O)c1ccccc1,C08072
2280,2280,,CC1CCC2C(C)C(=O)OCC12,C09525
2281,2281,,CC(C)C12C=CC(C)(CC1)OO2,C09575
2282,2282,,C=CC=CCCOC(=O)CCC,C08200
2283,2283,,CC1=C(O)C(=O)C(C(C)C)CC1,C09592
2284,2284,,CC12CCC(CC(=O)O1)C2(C)C,C01960
2285,2285,,C=CC1(C)CCC(C(C)C=O)O1,C08233
2286,2286,,CC=C(C)COC(=O)C(C)=CC,C08281
2287,2287,,C=C(CC=C(C)C(=O)O)C(C)C,C11670
2288,2288,,CCC(=O)C=CC=C(O)C(=O)O,C06805
2289,2289,,C=C(C)C(=O)C(=CC(=O)O)OC,C18949
2290,2290,,C=C(C)C1(O)OC(=O)C=C1OC,C16297
2291,2291,,CC1=CC=CC(O)(C(=O)O)C1O,C06446
2292,2292,,CCOC(OCC)c1ccco1,C13901
2293,2293,,Oc1ccc(-c2ccccc2)cc1,C13832
2294,2294,,Oc1cccc(-c2ccccc2)c1,C14056
2295,2295,,CC1COC(O)C2C(C)CCC12,C09529
2296,2296,,CC=CC#CC#CC=CC=CCC,C08069
2297,2297,,O=C(O)C1=CC(O)C(O)C(=O)C1,C02469
2298,2298,,CC(C(=O)O)C(=O)C=CC(=O)O,C17770
2299,2299,,CC(=CC=C(O)C(=O)O)C(=O)O,C07164
2300,2300,,O=C(O)CCC=CC(=O)C(=O)O,C02872
2301,2301,,O=Cc1ccc2ccccc2c1O,C11144
2302,2302,,CC#CC#CC#CC=CC(=O)OC,C08133
2303,2303,,CC=CC=CC(=O)c1ccccc1,C16416
2304,2304,,CC(C)CCOC(=O)CC(C)C,C12002
2305,2305,,CC(C(=O)O)C(=O)CCC(=O)O,C17771
2306,2306,,COC(=O)CCCCC(=O)OC,C14302
2307,2307,,CC(=O)OC1CC(C)OC(C)O1,C18859
2308,2308,,CCCC(CCC(=O)O)C(=O)O,C16157
2309,2309,,Cc1cccc2ccc(O)c(O)c12,C13692
2310,2310,,CC(O)CC#CCc1ccccc1,C17226
2311,2311,,O=C1OC(CO)C(O)C(O)C1=O,C06134
2312,2312,,CCCC(O)(CC(=O)O)C(=O)O,C03107
2313,2313,,COc1ccc2ccc(=O)oc2c1,C09009
2314,2314,,Oc1cc(O)c2c(O)cccc2c1,C01102
2315,2315,,COC(C)(CC=O)C(O)C(C)O,C11643
2316,2316,,CC1OC(C)OC(C)OC(C)O1,C18212
2317,2317,,O=C(O)c1ccc2c(c1)CCCC2,C13719
2318,2318,,CCCC#CC#CC=CC(=O)OC,C08149
2319,2319,,Cc1cccc2c1C(O)C(O)C=C2,C13691
2320,2320,,CCOC(=O)C=Cc1ccccc1,C06046
2321,2321,,CC(C)=CCC1=CC(=O)C=CC1=O,C10131
2322,2322,,Cc1ccc2c(c1)C(O)C(O)C=C2,C13710
2323,2323,,O=CC1OC(O)C(O)C(O)C1O,C03064
2324,2324,,O=c1ccoc2cc(O)cc(O)c12,C08737
2325,2325,,OC1c2ccccc2C2OC2C1O,C14514
2326,2326,,COc1ccc(C(C)=O)cc1C=O,C10404
2327,2327,,C=CCc1cc(OC)cc(OC)c1,C17225
2328,2328,,CCC(OC(C)=O)c1ccccc1,C17061
2329,2329,,CC(C)(C)OC(=O)c1ccccc1,C14440
